time_stamp,cpu_avg,cpu_max,mem_avg,mem_max,plan_cpu,plan_mem,cpu_util_percent,mem_util_percent,disk_io_percent,dist_label
82820,96.0,102.0,0.17,0.23,100.0,1.53,29.0,89.0,56.0,0
82830,96.0,102.0,0.17,0.23,100.0,1.53,30.0,89.0,56.0,0
82840,96.0,102.0,0.17,0.23,100.0,1.53,31.0,89.0,56.0,0
82850,96.0,102.0,0.17,0.23,100.0,1.53,31.0,89.0,56.0,0
82860,96.0,102.0,0.17,0.23,100.0,1.53,29.0,89.0,52.0,0
82870,96.0,102.0,0.17,0.23,100.0,1.53,32.0,89.0,52.0,0
82880,96.0,102.0,0.17,0.23,100.0,1.53,30.0,89.0,52.0,0
82890,96.0,102.0,0.17,0.23,100.0,1.53,32.0,89.0,52.0,0
82900,96.0,102.0,0.17,0.23,100.0,1.53,32.0,89.0,52.0,0
82910,96.0,102.0,0.17,0.23,100.0,1.53,34.0,89.0,52.0,0
82920,96.0,102.0,0.17,0.23,100.0,1.53,33.0,89.0,54.0,0
82930,96.0,102.0,0.17,0.23,100.0,1.53,34.0,88.0,54.0,0
82940,96.0,102.0,0.17,0.23,100.0,1.53,34.0,88.0,54.0,0
82950,96.0,102.0,0.17,0.23,100.0,1.53,33.0,89.0,54.0,0
82960,96.0,102.0,0.17,0.23,100.0,1.53,34.0,88.0,54.0,0
82970,96.0,102.0,0.17,0.23,100.0,1.53,33.0,88.0,54.0,0
82980,96.0,102.0,0.17,0.23,100.0,1.53,31.0,87.0,55.0,0
82990,96.0,102.0,0.17,0.23,100.0,1.53,33.0,88.0,55.0,0
83000,96.0,102.0,0.17,0.23,100.0,1.53,30.0,88.0,55.0,0
83010,96.0,102.0,0.17,0.23,100.0,1.53,31.0,88.0,55.0,0
83020,103.0,199.0,0.47,0.68,50.0,0.59,29.0,88.0,55.0,0
83030,103.0,199.0,0.47,0.68,50.0,0.59,30.0,88.0,55.0,0
83040,103.0,199.0,0.47,0.68,50.0,0.59,34.0,89.0,56.0,0
83050,103.0,199.0,0.47,0.68,50.0,0.59,37.0,89.0,56.0,0
83060,103.0,199.0,0.47,0.68,50.0,0.59,34.0,89.0,56.0,0
83070,103.0,199.0,0.47,0.68,50.0,0.59,34.0,89.0,56.0,0
83080,103.0,199.0,0.47,0.68,50.0,0.59,32.0,89.0,56.0,0
83090,103.0,199.0,0.47,0.68,50.0,0.59,32.0,89.0,56.0,0
83100,103.0,199.0,0.47,0.68,50.0,0.59,30.0,89.0,59.0,0
83110,103.0,199.0,0.47,0.68,50.0,0.59,34.0,89.0,59.0,0
83120,103.0,199.0,0.47,0.68,50.0,0.59,33.0,89.0,59.0,0
83130,103.0,199.0,0.47,0.68,50.0,0.59,33.0,89.0,59.0,0
83140,103.0,199.0,0.47,0.68,50.0,0.59,32.0,89.0,59.0,0
83150,103.0,199.0,0.47,0.68,50.0,0.59,31.0,89.0,59.0,0
83160,103.0,199.0,0.47,0.68,50.0,0.59,30.0,89.0,53.0,0
83170,103.0,199.0,0.47,0.68,50.0,0.59,33.0,89.0,53.0,0
83180,103.0,199.0,0.47,0.68,50.0,0.59,32.0,89.0,53.0,0
83190,103.0,199.0,0.47,0.68,50.0,0.59,32.0,89.0,53.0,0
83200,103.0,199.0,0.47,0.68,50.0,0.59,31.0,89.0,53.0,0
83210,103.0,199.0,0.47,0.68,50.0,0.59,36.0,89.0,53.0,0
83220,103.0,199.0,0.47,0.68,50.0,0.59,32.0,89.0,54.0,0
83230,103.0,199.0,0.47,0.68,50.0,0.59,34.0,89.0,54.0,0
83240,103.0,199.0,0.47,0.68,50.0,0.59,32.0,89.0,54.0,0
83250,103.0,199.0,0.47,0.68,50.0,0.59,30.0,89.0,54.0,0
83260,103.0,199.0,0.47,0.68,50.0,0.59,31.0,89.0,54.0,0
83270,103.0,199.0,0.47,0.68,50.0,0.59,35.0,89.0,54.0,0
83280,103.0,199.0,0.47,0.68,50.0,0.59,31.0,89.0,59.0,0
83290,103.0,199.0,0.47,0.68,50.0,0.59,31.0,89.0,59.0,0
83300,103.0,199.0,0.47,0.68,50.0,0.59,29.0,89.0,59.0,0
83310,103.0,199.0,0.47,0.68,50.0,0.59,33.0,89.0,59.0,0
83320,103.0,199.0,0.47,0.68,50.0,0.59,31.0,89.0,59.0,0
83330,103.0,199.0,0.47,0.68,50.0,0.59,31.0,89.0,59.0,0
83340,103.0,199.0,0.47,0.68,50.0,0.59,31.0,90.0,57.0,0
83350,103.0,199.0,0.47,0.68,50.0,0.59,32.0,89.0,57.0,0
83360,103.0,199.0,0.47,0.68,50.0,0.59,31.0,89.0,57.0,0
83370,103.0,199.0,0.47,0.68,50.0,0.59,29.0,89.0,57.0,0
83380,103.0,199.0,0.47,0.68,50.0,0.59,29.0,89.0,57.0,0
83390,103.0,199.0,0.47,0.68,50.0,0.59,28.0,88.0,57.0,0
83400,103.0,199.0,0.47,0.68,50.0,0.59,29.0,88.0,53.0,0
83410,103.0,199.0,0.47,0.68,50.0,0.59,33.0,89.0,53.0,0
83420,103.0,199.0,0.47,0.68,50.0,0.59,30.0,89.0,53.0,0
83430,103.0,199.0,0.47,0.68,50.0,0.59,28.0,89.0,53.0,0
83440,103.0,199.0,0.47,0.68,50.0,0.59,29.0,88.0,53.0,0
83450,103.0,199.0,0.47,0.68,50.0,0.59,27.0,88.0,53.0,0
83460,103.0,199.0,0.47,0.68,50.0,0.59,27.0,88.0,53.0,0
83470,103.0,199.0,0.47,0.68,50.0,0.59,29.0,88.0,53.0,0
83480,103.0,199.0,0.47,0.68,50.0,0.59,28.0,87.0,53.0,0
83490,103.0,199.0,0.47,0.68,50.0,0.59,29.0,87.0,53.0,0
83500,103.0,199.0,0.47,0.68,50.0,0.59,33.0,88.0,53.0,0
83510,103.0,199.0,0.47,0.68,50.0,0.59,32.0,88.0,53.0,0
83520,103.0,199.0,0.47,0.68,50.0,0.59,29.0,87.0,37.0,0
83530,103.0,199.0,0.47,0.68,50.0,0.59,35.0,88.0,37.0,0
83540,103.0,199.0,0.47,0.68,50.0,0.59,33.0,88.0,37.0,0
83550,103.0,199.0,0.47,0.68,50.0,0.59,32.0,88.0,37.0,0
83560,103.0,199.0,0.47,0.68,50.0,0.59,30.0,88.0,37.0,0
83570,103.0,199.0,0.47,0.68,50.0,0.59,28.0,88.0,37.0,0
83580,103.0,199.0,0.47,0.68,50.0,0.59,27.0,88.0,56.0,0
83590,103.0,199.0,0.47,0.68,50.0,0.59,28.0,88.0,56.0,0
83600,103.0,199.0,0.47,0.68,50.0,0.59,27.0,88.0,56.0,0
83610,103.0,199.0,0.47,0.68,50.0,0.59,28.0,88.0,56.0,0
83620,103.0,199.0,0.47,0.68,50.0,0.59,27.0,88.0,56.0,0
83630,103.0,199.0,0.47,0.68,50.0,0.59,26.0,88.0,56.0,0
83640,103.0,199.0,0.47,0.68,50.0,0.59,26.0,88.0,57.0,0
83650,103.0,199.0,0.47,0.68,50.0,0.59,28.0,88.0,57.0,0
83660,103.0,199.0,0.47,0.68,50.0,0.59,25.0,88.0,57.0,0
83670,103.0,199.0,0.47,0.68,50.0,0.59,25.0,88.0,57.0,0
83680,103.0,199.0,0.47,0.68,50.0,0.59,27.0,88.0,57.0,0
83690,103.0,199.0,0.47,0.68,50.0,0.59,28.0,88.0,57.0,0
83700,103.0,199.0,0.47,0.68,50.0,0.59,28.0,88.0,53.0,0
83710,103.0,199.0,0.47,0.68,50.0,0.59,34.0,88.0,53.0,0
83720,103.0,199.0,0.47,0.68,50.0,0.59,40.0,88.0,53.0,0
83730,103.0,199.0,0.47,0.68,50.0,0.59,46.0,89.0,53.0,0
83740,103.0,199.0,0.47,0.68,50.0,0.59,45.0,89.0,53.0,0
84030,115.0,200.0,0.27,0.43,50.0,0.59,31.0,88.0,55.0,0
84040,115.0,200.0,0.27,0.43,50.0,0.59,29.0,87.0,55.0,0
84050,115.0,200.0,0.27,0.43,50.0,0.59,28.0,88.0,55.0,0
84060,115.0,200.0,0.27,0.43,50.0,0.59,30.0,88.0,54.0,0
84070,115.0,200.0,0.27,0.43,50.0,0.59,29.0,87.0,54.0,0
84080,115.0,200.0,0.27,0.43,50.0,0.59,25.0,87.0,54.0,0
84090,115.0,200.0,0.27,0.43,50.0,0.59,23.0,87.0,54.0,0
84100,115.0,200.0,0.27,0.43,50.0,0.59,23.0,87.0,54.0,0
84110,115.0,200.0,0.27,0.43,50.0,0.59,23.0,87.0,54.0,0
84120,115.0,200.0,0.27,0.43,50.0,0.59,24.0,87.0,56.0,0
84130,115.0,200.0,0.27,0.43,50.0,0.59,26.0,87.0,56.0,0
84140,115.0,200.0,0.27,0.43,50.0,0.59,25.0,87.0,56.0,0
84150,115.0,200.0,0.27,0.43,50.0,0.59,23.0,87.0,56.0,0
84160,115.0,200.0,0.27,0.43,50.0,0.59,25.0,87.0,56.0,0
84170,115.0,200.0,0.27,0.43,50.0,0.59,26.0,87.0,56.0,0
84180,115.0,200.0,0.27,0.43,50.0,0.59,34.0,89.0,55.0,0
84190,115.0,200.0,0.27,0.43,50.0,0.59,70.0,93.0,55.0,0
84200,115.0,200.0,0.27,0.43,50.0,0.59,49.0,90.0,55.0,0
84210,115.0,200.0,0.27,0.43,50.0,0.59,26.0,87.0,55.0,0
84220,115.0,200.0,0.27,0.43,50.0,0.59,24.0,85.0,55.0,0
84230,115.0,200.0,0.27,0.43,50.0,0.59,25.0,85.0,55.0,0
84240,115.0,200.0,0.27,0.43,50.0,0.59,24.0,85.0,84.0,0
84250,115.0,200.0,0.27,0.43,50.0,0.59,26.0,85.0,84.0,0
84260,115.0,200.0,0.27,0.43,50.0,0.59,27.0,85.0,84.0,0
84270,115.0,200.0,0.27,0.43,50.0,0.59,26.0,85.0,84.0,0
84280,115.0,200.0,0.27,0.43,50.0,0.59,26.0,84.0,84.0,0
84290,115.0,200.0,0.27,0.43,50.0,0.59,24.0,84.0,84.0,0
84300,115.0,200.0,0.27,0.43,50.0,0.59,23.0,84.0,58.0,0
84310,115.0,200.0,0.27,0.43,50.0,0.59,28.0,85.0,58.0,0
84320,115.0,200.0,0.27,0.43,50.0,0.59,25.0,85.0,58.0,0
84330,115.0,200.0,0.27,0.43,50.0,0.59,24.0,85.0,58.0,0
84340,115.0,200.0,0.27,0.43,50.0,0.59,23.0,84.0,58.0,0
84350,115.0,200.0,0.27,0.43,50.0,0.59,22.0,84.0,58.0,0
84360,115.0,200.0,0.27,0.43,50.0,0.59,23.0,85.0,57.0,0
84370,115.0,200.0,0.27,0.43,50.0,0.59,25.0,84.0,57.0,0
84380,115.0,200.0,0.27,0.43,50.0,0.59,24.0,84.0,57.0,0
84390,115.0,200.0,0.27,0.43,50.0,0.59,24.0,85.0,57.0,0
84400,115.0,200.0,0.27,0.43,50.0,0.59,23.0,85.0,57.0,0
84410,115.0,200.0,0.27,0.43,50.0,0.59,22.0,85.0,57.0,0
84420,115.0,200.0,0.27,0.43,50.0,0.59,22.0,85.0,61.0,0
84430,115.0,200.0,0.27,0.43,50.0,0.59,24.0,85.0,61.0,0
84440,115.0,200.0,0.27,0.43,50.0,0.59,21.0,85.0,61.0,0
84450,115.0,200.0,0.27,0.43,50.0,0.59,22.0,85.0,61.0,0
84730,98.0,108.0,0.77,0.93,50.0,0.79,24.0,84.0,62.0,0
84740,98.0,108.0,0.77,0.93,50.0,0.79,24.0,85.0,62.0,0
84750,98.0,108.0,0.77,0.93,50.0,0.79,24.0,85.0,62.0,0
84760,98.0,108.0,0.77,0.93,50.0,0.79,23.0,85.0,62.0,0
84770,98.0,108.0,0.77,0.93,50.0,0.79,21.0,85.0,62.0,0
84780,98.0,108.0,0.77,0.93,50.0,0.79,20.0,85.0,59.0,0
84790,98.0,108.0,0.77,0.93,50.0,0.79,23.0,85.0,59.0,0
84800,98.0,108.0,0.77,0.93,50.0,0.79,22.0,85.0,59.0,0
84810,98.0,108.0,0.77,0.93,50.0,0.79,21.0,85.0,59.0,0
84820,98.0,108.0,0.77,0.93,50.0,0.79,23.0,85.0,59.0,0
84830,98.0,108.0,0.77,0.93,50.0,0.79,21.0,85.0,59.0,0
84840,98.0,108.0,0.77,0.93,50.0,0.79,21.0,85.0,59.0,0
84850,98.0,108.0,0.77,0.93,50.0,0.79,24.0,86.0,59.0,0
84860,98.0,108.0,0.77,0.93,50.0,0.79,22.0,85.0,59.0,0
84870,98.0,108.0,0.77,0.93,50.0,0.79,22.0,85.0,59.0,0
84880,98.0,108.0,0.77,0.93,50.0,0.79,23.0,85.0,59.0,0
84890,98.0,108.0,0.77,0.93,50.0,0.79,23.0,85.0,59.0,0
84900,98.0,108.0,0.77,0.93,50.0,0.79,23.0,85.0,59.0,0
84910,98.0,108.0,0.77,0.93,50.0,0.79,25.0,85.0,59.0,0
84920,115.0,183.0,0.21,0.32,50.0,0.39,21.0,85.0,59.0,0
84930,115.0,183.0,0.21,0.32,50.0,0.39,25.0,86.0,59.0,0
84940,115.0,183.0,0.21,0.32,50.0,0.39,25.0,86.0,59.0,0
84950,115.0,183.0,0.21,0.32,50.0,0.39,23.0,85.0,59.0,0
84960,115.0,183.0,0.21,0.32,50.0,0.39,22.0,85.0,62.0,0
85400,93.0,154.0,0.06,0.08,100.0,0.3,23.0,85.0,55.0,0
85410,100.0,230.0,0.26,0.35,100.0,0.49,24.0,85.0,55.0,0
85420,100.0,230.0,0.26,0.35,100.0,0.49,22.0,85.0,55.0,0
85430,100.0,230.0,0.26,0.35,100.0,0.49,22.0,86.0,55.0,0
85440,100.0,230.0,0.26,0.35,100.0,0.49,23.0,86.0,56.0,0
85450,100.0,230.0,0.26,0.35,100.0,0.49,23.0,86.0,56.0,0
85460,100.0,230.0,0.26,0.35,100.0,0.49,21.0,86.0,56.0,0
85470,100.0,230.0,0.26,0.35,100.0,0.49,20.0,86.0,56.0,0
85480,100.0,230.0,0.26,0.35,100.0,0.49,20.0,86.0,56.0,0
85490,100.0,230.0,0.26,0.35,100.0,0.49,22.0,86.0,56.0,0
85500,100.0,230.0,0.26,0.35,100.0,0.49,24.0,87.0,57.0,0
85510,100.0,230.0,0.26,0.35,100.0,0.49,26.0,86.0,57.0,0
85560,103.0,188.0,0.09,0.13,100.0,0.3,24.0,86.0,57.0,0
85570,108.0,200.0,0.28,0.4,50.0,0.3,29.0,87.0,57.0,0
85580,99.0,166.0,0.09,0.09,100.0,0.3,32.0,88.0,57.0,0
85590,118.0,185.0,0.14,0.14,100.0,0.3,30.0,87.0,57.0,0
85600,106.0,197.0,0.11,0.13,100.0,0.3,28.0,87.0,57.0,0
85610,121.0,199.0,0.14,0.15,100.0,0.3,28.0,87.0,57.0,0
85620,121.0,197.0,0.14,0.15,100.0,0.3,28.0,87.0,59.0,0
85630,110.0,190.0,0.19,0.35,100.0,0.49,33.0,87.0,59.0,0
85640,24.0,45.0,0.03,0.04,50.0,0.39,31.0,87.0,59.0,0
85650,99.0,107.0,0.08,0.08,75.0,0.1,32.0,87.0,59.0,0
85660,99.0,107.0,0.08,0.08,75.0,0.1,34.0,87.0,59.0,0
85670,99.0,107.0,0.08,0.08,75.0,0.1,30.0,87.0,59.0,0
85680,99.0,107.0,0.08,0.08,75.0,0.1,30.0,87.0,63.0,0
85690,99.0,107.0,0.08,0.08,75.0,0.1,37.0,87.0,63.0,0
85700,99.0,107.0,0.08,0.08,75.0,0.1,31.0,86.0,63.0,0
85710,99.0,107.0,0.08,0.08,75.0,0.1,29.0,86.0,63.0,0
85720,99.0,107.0,0.08,0.08,75.0,0.1,29.0,86.0,63.0,0
85730,164.0,1118.0,0.37,0.57,100.0,0.49,30.0,86.0,63.0,0
85740,164.0,1118.0,0.37,0.57,100.0,0.49,33.0,85.0,68.0,0
85750,164.0,1118.0,0.37,0.57,100.0,0.49,40.0,86.0,68.0,0
85760,164.0,1118.0,0.37,0.57,100.0,0.49,38.0,85.0,68.0,0
85770,164.0,1118.0,0.37,0.57,100.0,0.49,34.0,85.0,68.0,0
85780,164.0,1118.0,0.37,0.57,100.0,0.49,29.0,85.0,68.0,0
85790,164.0,1118.0,0.37,0.57,100.0,0.49,23.0,85.0,68.0,0
85800,164.0,1118.0,0.37,0.57,100.0,0.49,26.0,85.0,58.0,0
85810,98.0,101.0,0.04,0.04,50.0,0.39,26.0,85.0,58.0,0
85830,6.0,16.0,0.05,0.08,50.0,0.39,25.0,85.0,58.0,0
85840,19.0,29.0,0.06,0.06,50.0,0.59,31.0,86.0,58.0,0
85850,19.0,29.0,0.06,0.06,50.0,0.59,35.0,86.0,58.0,0
85860,96.0,183.0,1.95,2.14,100.0,0.74,33.0,87.0,63.0,0
85870,96.0,183.0,1.95,2.14,100.0,0.74,33.0,87.0,63.0,0
85880,96.0,183.0,1.95,2.14,100.0,0.74,31.0,87.0,63.0,0
85890,96.0,183.0,1.95,2.14,100.0,0.74,26.0,86.0,63.0,0
85900,96.0,183.0,1.95,2.14,100.0,0.74,23.0,86.0,63.0,0
85910,96.0,183.0,1.95,2.14,100.0,0.74,24.0,87.0,63.0,0
85920,96.0,183.0,1.95,2.14,100.0,0.74,22.0,87.0,57.0,0
86160,97.0,111.0,0.15,0.16,100.0,0.49,25.0,88.0,55.0,0
86180,98.0,122.0,0.1,0.12,100.0,0.3,22.0,88.0,55.0,0
86200,45.0,171.0,0.33,0.61,200.0,0.59,24.0,88.0,55.0,0
86210,45.0,171.0,0.33,0.61,200.0,0.59,24.0,88.0,55.0,0
86220,110.0,199.0,0.26,0.3,100.0,0.3,27.0,88.0,58.0,0
86230,98.0,165.0,0.27,0.36,100.0,0.3,27.0,88.0,58.0,0
86270,45.0,121.0,0.09,0.19,100.0,0.3,24.0,88.0,58.0,0
86280,23.0,106.0,0.08,0.18,100.0,0.3,24.0,89.0,56.0,0
86290,97.0,112.0,0.19,0.19,100.0,0.49,28.0,89.0,56.0,0
86300,23.0,106.0,0.03,0.05,100.0,0.3,27.0,89.0,56.0,0
86310,23.0,106.0,0.03,0.05,100.0,0.3,24.0,89.0,56.0,0
86320,23.0,106.0,0.03,0.05,100.0,0.3,25.0,88.0,56.0,0
86330,23.0,106.0,0.03,0.05,100.0,0.3,20.0,88.0,56.0,0
86340,12.0,62.0,0.03,0.03,100.0,0.3,20.0,88.0,60.0,0
86350,27.0,102.0,0.01,0.03,100.0,0.3,22.0,88.0,60.0,0
86360,78.0,80.0,0.03,0.03,100.0,0.3,22.0,88.0,60.0,0
86380,92.0,101.0,0.04,0.05,50.0,0.39,25.0,88.0,60.0,0
86390,73.0,125.0,0.03,0.03,100.0,0.3,28.0,88.0,60.0,0
86400,72.0,77.0,0.03,0.03,100.0,0.3,25.0,88.0,56.0,0
86410,96.0,190.0,0.1,0.13,100.0,0.3,40.0,87.0,56.0,0
86430,94.0,102.0,,,100.0,0.2,27.0,87.0,56.0,0
86450,105.0,200.0,0.09,0.11,100.0,0.3,26.0,87.0,56.0,0
86500,25.0,125.0,0.06,0.19,100.0,0.3,22.0,87.0,68.0,0
86520,25.0,107.0,0.06,0.19,100.0,0.3,23.0,87.0,58.0,0
86540,85.0,90.0,0.02,0.03,50.0,0.2,22.0,87.0,58.0,0
86550,96.0,138.0,0.13,0.16,100.0,0.3,24.0,87.0,58.0,0
86560,78.0,99.0,0.03,0.03,50.0,0.39,25.0,88.0,58.0,0
86570,94.0,102.0,0.05,0.05,100.0,0.2,24.0,88.0,58.0,0
86580,94.0,102.0,0.05,0.05,100.0,0.2,25.0,88.0,58.0,0
86600,67.0,72.0,0.02,0.03,100.0,0.1,24.0,87.0,58.0,0
86610,48.0,65.0,0.03,0.03,100.0,0.3,24.0,87.0,58.0,0
86620,54.0,58.0,0.02,0.03,100.0,0.2,22.0,86.0,58.0,0
86640,97.0,117.0,0.08,0.11,100.0,0.59,22.0,87.0,57.0,0
86650,99.0,120.0,,,100.0,0.59,24.0,87.0,57.0,0
86660,14.0,99.0,0.05,0.06,50.0,0.59,24.0,87.0,57.0,0
86670,101.0,108.0,0.03,0.03,100.0,0.59,23.0,87.0,57.0,0
86680,90.0,90.0,0.03,0.03,100.0,0.3,22.0,87.0,57.0,0
86690,102.0,158.0,0.07,0.1,100.0,0.49,22.0,87.0,57.0,0
86700,102.0,158.0,0.07,0.1,100.0,0.49,22.0,87.0,56.0,0
86710,84.0,118.0,0.04,0.05,50.0,0.59,25.0,87.0,56.0,0
86720,69.0,82.0,,,100.0,0.2,24.0,87.0,56.0,0
86730,94.0,115.0,0.01,0.03,100.0,0.3,24.0,87.0,56.0,0
86740,109.0,198.0,0.53,0.71,50.0,0.59,27.0,88.0,56.0,0
86750,66.0,81.0,,,100.0,0.2,34.0,89.0,56.0,0
86760,44.0,75.0,,,100.0,0.2,35.0,90.0,58.0,0
86770,79.0,199.0,0.49,0.74,50.0,0.69,35.0,90.0,58.0,0
86780,73.0,634.0,0.26,0.52,50.0,0.3,35.0,90.0,58.0,0
86790,60.0,85.0,0.04,0.05,50.0,0.59,34.0,91.0,58.0,0
86800,43.0,82.0,,,100.0,0.2,34.0,91.0,58.0,0
86810,55.0,78.0,,,100.0,0.2,34.0,91.0,58.0,0
86820,54.0,101.0,0.05,0.09,50.0,0.59,35.0,91.0,59.0,0
86830,77.0,91.0,0.02,0.02,50.0,0.69,38.0,91.0,59.0,0
86840,61.0,100.0,0.03,0.03,100.0,0.3,36.0,91.0,59.0,0
86850,102.0,160.0,0.07,0.11,50.0,0.39,37.0,91.0,59.0,0
86860,40.0,116.0,0.03,0.04,50.0,0.59,40.0,91.0,59.0,0
86880,7.0,12.0,0.06,0.1,100.0,0.49,44.0,92.0,63.0,0
86890,48.0,73.0,,,100.0,0.2,50.0,90.0,63.0,0
86900,7.0,52.0,0.05,0.06,100.0,0.39,54.0,91.0,63.0,0
86910,89.0,93.0,0.04,0.04,50.0,0.2,57.0,91.0,63.0,0
86920,5.0,9.0,,,100.0,0.49,51.0,91.0,63.0,0
86930,60.0,74.0,,,100.0,0.2,50.0,90.0,63.0,0
86950,63.0,90.0,,,100.0,0.2,47.0,90.0,76.0,0
86960,50.0,82.0,,,100.0,0.2,43.0,89.0,76.0,0
86970,32.0,97.0,0.07,0.07,50.0,0.59,43.0,90.0,76.0,0
86980,77.0,100.0,0.03,0.03,100.0,0.3,41.0,89.0,76.0,0
86990,53.0,77.0,0.07,0.08,50.0,0.59,40.0,88.0,76.0,0
87000,62.0,71.0,,,100.0,0.2,39.0,88.0,68.0,0
87010,58.0,82.0,,,100.0,0.2,43.0,88.0,68.0,0
87020,59.0,102.0,0.08,0.1,50.0,0.59,39.0,89.0,68.0,0
87030,49.0,92.0,0.03,0.03,50.0,0.2,39.0,89.0,68.0,0
87040,97.0,129.0,0.6,0.79,50.0,0.59,39.0,89.0,68.0,0
87050,54.0,76.0,,,100.0,0.2,38.0,88.0,68.0,0
87060,87.0,104.0,0.34,0.5,100.0,0.3,38.0,88.0,58.0,0
87070,31.0,140.0,0.53,0.87,100.0,0.59,39.0,89.0,58.0,0
87080,55.0,72.0,0.05,0.06,100.0,0.2,37.0,87.0,58.0,0
87090,79.0,105.0,0.32,0.49,50.0,0.49,36.0,88.0,58.0,0
87100,61.0,80.0,,,100.0,0.2,37.0,88.0,58.0,0
87110,86.0,94.0,0.13,0.16,100.0,0.2,36.0,88.0,58.0,0
87130,59.0,78.0,,,100.0,0.2,37.0,87.0,57.0,0
87140,67.0,81.0,,,100.0,0.2,35.0,88.0,57.0,0
87150,65.0,85.0,,,100.0,0.2,35.0,87.0,57.0,0
87160,52.0,78.0,,,100.0,0.2,33.0,87.0,57.0,0
87170,34.0,96.0,0.03,0.03,50.0,0.39,33.0,88.0,57.0,0
87180,100.0,112.0,0.03,0.04,100.0,0.3,30.0,86.0,58.0,0
87190,,,,,100.0,0.68,33.0,87.0,58.0,0
87200,27.0,63.0,0.03,0.04,50.0,0.39,31.0,87.0,58.0,0
87220,96.0,108.0,0.06,0.06,100.0,0.59,32.0,85.0,58.0,0
87230,102.0,155.0,0.52,0.67,50.0,0.49,31.0,85.0,58.0,0
87240,100.0,351.0,0.2,0.2,50.0,0.68,31.0,85.0,60.0,0
87250,54.0,83.0,0.04,0.04,100.0,0.3,37.0,86.0,60.0,0
87260,30.0,79.0,0.03,0.03,50.0,0.59,33.0,85.0,60.0,0
87270,98.0,108.0,0.03,0.03,50.0,0.2,32.0,85.0,60.0,0
87280,83.0,97.0,0.03,0.04,50.0,0.3,32.0,85.0,60.0,0
87290,41.0,87.0,0.04,0.04,50.0,0.59,32.0,85.0,60.0,0
87300,81.0,200.0,0.49,0.67,50.0,0.59,31.0,85.0,58.0,0
87310,81.0,98.0,0.04,0.05,100.0,0.3,34.0,85.0,58.0,0
87320,1.0,36.0,0.02,0.02,100.0,0.49,29.0,85.0,58.0,0
87330,1.0,36.0,0.02,0.02,100.0,0.49,28.0,85.0,58.0,0
87340,114.0,338.0,0.17,0.23,100.0,0.49,28.0,85.0,58.0,0
87350,55.0,63.0,0.02,0.02,50.0,0.3,27.0,85.0,58.0,0
87360,95.0,173.0,0.58,1.0,100.0,0.68,28.0,84.0,58.0,0
87390,90.0,100.0,0.03,0.03,100.0,0.59,29.0,85.0,58.0,0
87400,114.0,155.0,0.48,0.62,50.0,0.39,34.0,86.0,58.0,0
87410,89.0,90.0,0.02,0.02,100.0,0.3,35.0,85.0,58.0,0
87420,107.0,182.0,0.07,0.09,50.0,0.49,33.0,86.0,62.0,0
87430,92.0,103.0,0.05,0.05,50.0,0.49,35.0,86.0,62.0,0
87440,58.0,182.0,0.08,0.2,100.0,0.3,31.0,85.0,62.0,0
87450,190.0,336.0,0.02,0.02,100.0,0.49,30.0,85.0,62.0,0
87460,9.0,71.0,0.19,0.23,100.0,0.39,31.0,86.0,62.0,0
87470,37.0,51.0,0.02,0.03,100.0,0.2,31.0,85.0,62.0,0
87500,123.0,357.0,0.56,0.65,50.0,0.39,30.0,86.0,59.0,0
87510,98.0,340.0,0.19,0.2,50.0,0.39,35.0,86.0,59.0,0
87520,51.0,60.0,0.02,0.03,100.0,0.3,37.0,87.0,59.0,0
87530,60.0,86.0,0.03,0.03,100.0,0.3,38.0,87.0,59.0,0
87540,78.0,100.0,0.06,0.07,50.0,0.39,40.0,88.0,71.0,0
87550,78.0,100.0,0.06,0.07,50.0,0.39,41.0,88.0,71.0,0
87560,67.0,96.0,0.18,0.35,50.0,0.39,38.0,88.0,71.0,0
87570,,,,,50.0,0.39,41.0,89.0,71.0,0
87580,100.0,197.0,0.15,0.2,50.0,0.3,39.0,89.0,71.0,0
87590,15.0,31.0,0.06,0.07,50.0,0.39,41.0,88.0,71.0,0
87600,64.0,78.0,0.03,0.03,50.0,0.59,40.0,89.0,72.0,0
87610,66.0,70.0,0.02,0.02,50.0,0.59,44.0,89.0,72.0,0
87620,94.0,147.0,0.04,0.05,100.0,0.49,40.0,89.0,72.0,0
87630,101.0,372.0,0.19,0.2,50.0,0.39,44.0,87.0,72.0,0
87640,,,,,50.0,0.39,43.0,88.0,72.0,0
87660,93.0,100.0,0.1,0.1,50.0,0.3,36.0,86.0,73.0,0
87670,89.0,169.0,0.15,0.2,100.0,0.3,42.0,86.0,73.0,0
87680,98.0,131.0,0.06,0.06,50.0,0.3,35.0,84.0,73.0,0
87690,99.0,197.0,0.37,0.61,50.0,0.69,36.0,84.0,73.0,0
87710,42.0,59.0,0.02,0.03,100.0,0.2,35.0,84.0,73.0,0
87720,28.0,181.0,0.16,0.21,50.0,0.39,32.0,84.0,73.0,0
87740,95.0,110.0,0.08,0.08,50.0,0.39,29.0,84.0,73.0,0
87750,70.0,96.0,0.34,0.45,50.0,0.39,31.0,84.0,73.0,0
87760,92.0,100.0,0.06,0.06,50.0,0.49,32.0,84.0,73.0,0
87770,96.0,102.0,0.05,0.05,100.0,0.49,33.0,84.0,73.0,0
